match_id,queue_id,game_duration_sec,game_creation,summoner_name,puuid,team_id,win,champion_name,role,lane,kills,deaths,assists,total_minions_killed,neutral_minions_killed,gold_earned,damage_to_champions,vision_score,kda,cs,game_minutes,cs_per_min,team_kills,team_gold,team_damage_to_champions,team_vision_score,kill_participation,damage_share,gold_share,vision_per_min,z_damage_share,z_kill_participation,z_cs_per_min,z_vision_per_min,impact_score,impact_rank_on_team,p_win_10min,bucket
NA1_5450494106,420,1486,1767047028856,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Ekko,MIDDLE,MIDDLE,1,5,2,112,0,7075,10849,10,0.6,112,24.766666666666666,4.522207267833109,10,43247,48174,78,0.3,0.225204467139951,0.163595162670243,0.4037685060565276,-0.0272923559930493,-0.7044229383233113,-0.9682535102497778,-0.8780973357451666,-0.5507523172315218,4.0,0.2699692454330318,NORMAL
NA1_5446925907,420,1900,1766687138209,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,True,Ekko,MIDDLE,MIDDLE,2,7,5,210,0,12221,16347,21,1.0,210,31.666666666666668,6.631578947368421,30,64733,124315,136,0.2333333333333333,0.1314966013755379,0.1887908794586995,0.6631578947368421,-1.1037608669368328,-1.0963640575414235,0.6664275401583901,0.1874886552033921,-0.5298697701303818,5.0,0.5189585546739733,NORMAL
NA1_5444969977,420,1995,1766467576671,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,True,Ekko,MIDDLE,MIDDLE,6,7,5,181,8,12747,25255,47,1.5714285714285714,189,33.25,5.684210526315789,32,64875,122880,177,0.34375,0.2055257161458333,0.1964855491329479,1.413533834586466,-0.253351882662113,-0.4472115788364251,-0.0677461574760663,3.270074621871735,0.0872342902354898,3.0,0.5777111624653879,NORMAL
NA1_5452894425,420,2754,1767295952856,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,False,Ekko,MIDDLE,MIDDLE,14,7,5,244,8,21002,43138,13,2.7142857142857144,252,45.9,5.490196078431373,36,80298,166087,180,0.5277777777777778,0.2597313456200666,0.2615507235547585,0.2832244008714597,0.3693349405720781,0.6347092190052386,-0.21809981232931,-1.3732992036016296,0.1278251214593083,2.0,0.6616913785106143,UNLUCKY LOSS (high exp)
NA1_5445307408,420,2016,1766517856903,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,True,Galio,MIDDLE,MIDDLE,7,2,15,163,4,11954,19905,27,11.0,167,33.6,4.970238095238095,35,63236,102787,182,0.6285714285714286,0.1936528938484438,0.1890378898096021,0.8035714285714285,-0.3897408531600909,1.227286863537384,-0.6210470360835155,0.7643152376435856,0.152946525198663,4.0,0.4508237499267356,NORMAL
NA1_5452844383,420,1513,1767290797901,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,True,Ekko,MIDDLE,MIDDLE,6,3,1,168,4,10987,15149,14,2.3333333333333335,172,25.216666666666665,6.82088565763384,24,49139,73611,75,0.2916666666666667,0.2057980464876173,0.2235902236512749,0.5551883674818242,-0.250223489595921,-0.7534155782255751,0.8131328813688885,-0.2560561492993104,-0.1359252894139538,4.0,0.1774251115068404,CLUTCH WIN (low exp)
NA1_5445491120,420,1206,1766534986021,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,False,Galio,MIDDLE,MIDDLE,1,3,0,122,0,5843,7981,13,0.3333333333333333,122,20.1,6.069651741293532,8,30027,45722,82,0.125,0.1745549188574428,0.1945915342858094,0.6467661691542288,-0.6091287191935506,-1.7332683762708556,0.2309558002126894,0.1201505376451877,-0.6634215607813083,5.0,0.2649279555421286,NORMAL
NA1_5447082693,420,1296,1766703160830,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,True,Ekko,MIDDLE,TOP,8,2,4,137,0,9762,16012,18,6.0,137,21.6,6.342592592592593,38,48259,70702,60,0.3157894736842105,0.2264716698254646,0.2022835118837937,0.8333333333333333,-0.0127353732167236,-0.6115947785084953,0.4424743494705131,0.8865787926007885,0.0113406524493052,3.0,0.934790816177417,NORMAL
NA1_5445856406,420,2356,1766557711658,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,True,Ekko,MIDDLE,MIDDLE,7,11,13,226,0,19038,35822,38,1.818181818181818,226,39.266666666666666,5.755517826825128,43,90423,189056,154,0.4651162790697674,0.189478249830738,0.2105437775787133,0.967741935483871,-0.4376970497162903,0.2663149499727103,-0.0124857716326123,1.4387367827300928,0.0674527529559676,3.0,0.037589491135888,CLUTCH WIN (low exp)
NA1_5444591569,420,2444,1766443664802,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,True,Lux,MIDDLE,MIDDLE,9,6,15,226,8,18294,48761,38,4.0,234,40.733333333333334,5.74468085106383,75,89871,223907,197,0.32,0.2177734505843944,0.2035584337550489,0.9328968903436988,-0.1126561113310397,-0.5868406025578775,-0.0208840065632285,1.2955914052563091,-0.0911436808484034,3.0,0.9318229448687008,NORMAL
NA1_5450330698,420,2090,1767031232924,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,True,Ekko,MIDDLE,MIDDLE,3,7,4,271,0,13633,17697,30,1.0,271,34.833333333333336,7.779904306220095,27,68042,105215,170,0.2592592592592592,0.168198450791237,0.2003615414008994,0.8612440191387559,-0.6821486056062109,-0.9439425111788246,1.5563350524425787,1.0012374374410364,-0.0327272584610728,4.0,0.4393701082329012,NORMAL
NA1_5447062486,420,1553,1766701222571,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,False,Ekko,MIDDLE,MIDDLE,7,6,1,197,0,12733,19673,15,1.3333333333333333,197,25.883333333333333,7.611075338055377,16,45417,75891,79,0.5,0.2592270493207363,0.2803575753572451,0.5795235028976176,0.3635418400464582,0.4714004193310251,1.4254991652936502,-0.1560860637116362,0.6094259547678169,1.0,0.2198888768778693,NORMAL
NA1_5445258829,420,177,1766511831024,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Ekko,UNKNOWN,NONE,0,0,0,2,0,699,103,0,0.0,2,2.95,0.6779661016949152,0,3923,1241,2,0.0,0.0829975825946817,0.1781799643130257,0.0,1.7320508075688772,0.0,1.7320508075688772,0.0,1.0392304845413265,1.0,0.4571609591630899,NORMAL
NA1_5446980948,420,986,1766693141510,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Ekko,MIDDLE,NONE,5,3,3,83,0,5811,12033,11,2.6666666666666665,83,16.433333333333334,5.0507099391480725,11,25423,36195,41,0.7272727272727273,0.3324492333195192,0.2285725524131691,0.6693711967545639,1.2046812122244883,1.8075633257564072,-0.5586844853736171,0.2130132443984292,0.8455376251019316,1.0,0.4743716671559297,NORMAL
NA1_5448255128,420,2314,1766812966778,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,True,Lux,MIDDLE,MIDDLE,13,2,10,251,8,18040,59986,33,11.5,259,38.56666666666667,6.715643906655142,44,79000,176069,215,0.5227272727272727,0.3406959771453237,0.2283544303797468,0.8556611927398443,1.2994156293823476,0.6050167099735633,0.7315746156039132,0.9783028770457772,0.9170244248814468,2.0,0.838558089225938,NORMAL
NA1_5443981883,420,1856,1766372721582,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Ekko,JUNGLE,JUNGLE,8,6,6,35,166,14064,16558,27,2.3333333333333335,201,30.933333333333337,6.497844827586206,19,52768,90093,122,0.7368421052631579,0.183787863652004,0.266525166767738,0.8728448275862067,0.1767049311785847,1.3766085179549217,0.5671769586892557,0.7525461436211854,0.6918781353334137,2.0,0.7025413967564744,"UNLUCKY LOSS (high exp, high impact)"
NA1_5445405097,420,2589,1766527532694,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Heimerdinger,TOP,TOP,18,6,20,248,0,21905,92112,25,6.333333333333333,248,43.15,5.747392815758981,50,78486,212889,122,0.76,0.4326761833631611,0.2790943607777183,0.5793742757821553,2.122973994560771,2.1333356719092333,-0.1120982604434186,0.3575963463194845,1.3907766691901335,1.0,0.6186782159100503,NORMAL
NA1_5453800996,420,1431,1767380517579,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,True,Ekko,MIDDLE,MIDDLE,6,6,9,133,0,9456,18230,23,2.5,133,23.85,5.576519916142558,30,46907,72963,109,0.5,0.2498526650494086,0.2015903809665934,0.9643605870020964,0.2558536604549935,0.4714004193310251,-0.1512021939180916,1.4248460156828142,0.3356529600473138,2.0,0.710610873807539,NORMAL
NA1_5445385447,420,1419,1766525786140,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,False,Vayne,BOTTOM,MIDDLE,2,8,4,113,0,7599,11444,13,0.75,113,23.65,4.778012684989429,18,40496,70448,83,0.3333333333333333,0.162446059504883,0.1876481627815092,0.5496828752642706,-0.6632504329448314,-0.6100316586475297,-0.7836361290062585,0.1042184833097994,-0.6006343330455346,5.0,0.3683314386701561,NORMAL
NA1_5452618713,420,1930,1767250889112,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Heimerdinger,TOP,TOP,1,8,7,209,0,10618,26561,18,1.0,209,32.166666666666664,6.497409326424871,20,59207,90365,177,0.4,0.2939301720798982,0.1793369027310959,0.5595854922279793,0.5846309572808013,0.1514476266773624,0.3948956835874561,0.265062949019855,0.3752853388503387,2.0,0.6073619954987599,NORMAL
NA1_5444706892,420,2237,1766452318096,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Malzahar,MIDDLE,MIDDLE,3,4,9,257,0,13948,29716,27,3.0,257,37.28333333333333,6.89316048278945,27,65156,142549,162,0.4444444444444444,0.2084616517828957,0.2140708453557615,0.7241841752346894,-0.2196253407365836,0.1447828199825982,0.8691430612009541,0.4381879991859954,0.2276705419558132,3.0,0.5659138266703692,NORMAL
NA1_5443558815,420,1407,1766340852156,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Ekko,MIDDLE,MIDDLE,7,3,7,134,0,9577,21611,10,4.666666666666667,134,23.45,5.714285714285714,18,40771,65054,70,0.7777777777777778,0.3322009407569096,0.234897353511074,0.4264392324093817,1.2018289529934143,2.104488416073159,-0.0444390559638612,-0.7849647348738071,0.9623804208912964,1.0,0.1947060858330123,NORMAL
NA1_5446615103,420,2305,1766640725048,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,True,Ekko,MIDDLE,MIDDLE,7,6,7,254,4,15445,30532,30,2.3333333333333335,258,38.416666666666664,6.715835140997831,46,78594,151177,187,0.3043478260869565,0.2019619386546895,0.1965162735068834,0.7809110629067245,-0.2942907538863407,-0.6788615609829998,0.7317228147853161,0.6712251990536113,-0.056607008553429,3.0,0.6337366079669022,NORMAL
NA1_5452831432,420,1401,1767289061216,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Ekko,MIDDLE,MIDDLE,2,6,2,148,0,8144,15652,11,0.6666666666666666,148,23.35,6.338329764453961,13,39201,66322,70,0.3076923076923077,0.2360001206236241,0.2077498023009617,0.4710920770877944,0.0967226446201433,-0.6591989630289136,0.4391708233793207,-0.601528373088166,-0.1142668947556103,4.0,0.3394815237335365,NORMAL
NA1_5447750091,420,1595,1766776655093,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,False,Ekko,MIDDLE,TOP,1,6,6,121,0,7547,21490,18,1.1666666666666667,121,26.583333333333332,4.551724137931035,19,43661,114651,129,0.3684210526315789,0.1874384000139554,0.1728544925677378,0.677115987460815,-0.4611298114904338,-0.3021675791257752,-0.9453790833839218,0.244829274041727,-0.4639075512011922,4.0,0.3908989773441044,NORMAL
NA1_5451659784,420,1815,1767153279822,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,True,Ekko,MIDDLE,MIDDLE,6,3,7,170,0,13573,24664,21,4.333333333333333,170,30.25,5.619834710743802,26,59111,96850,161,0.5,0.2546618482188952,0.2296188526670163,0.6942148760330579,0.3110991214745441,0.4714004193310251,-0.1176349119526042,0.3150724563710863,0.2524033359643555,3.0,0.6456862494953264,NORMAL
NA1_5445286612,420,1732,1766515564701,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,True,Galio,MIDDLE,MIDDLE,3,2,9,207,0,10689,12118,31,6.0,207,28.866666666666667,7.170900692840647,28,58845,76608,148,0.4285714285714285,0.1581819131161236,0.1816466989548814,1.073903002309469,-0.7972135183324213,0.0514635058830474,1.0843809269179592,1.8748523315158248,0.1949947852296391,3.0,0.7987933044560841,NORMAL
NA1_5444020417,420,165,1766374895516,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Kayn,JUNGLE,NONE,0,0,0,0,10,843,0,1,0.0,10,2.75,3.636363636363636,0,3769,850,1,0.0,0.0,0.2236667551074555,0.3636363636363636,-2.507323508668726,-2.474291889334804,-1.5616278855530683,-1.1414251754179567,-2.124400283764558,5.0,0.523347701137642,NORMAL
NA1_5445779568,420,1740,1766553035506,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,True,Lux,MIDDLE,MIDDLE,6,5,5,221,0,12838,31874,17,2.2,221,29.0,7.620689655172414,27,58137,136858,118,0.4074074074074074,0.2328983325782928,0.2208232278927361,0.5862068965517241,0.0610908742112919,-0.0729622462496862,1.4329498873054756,-0.1286303120093658,0.3448675727244786,2.0,0.7558158203744014,NORMAL
NA1_5451733648,420,1738,1767157399438,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Ekko,MIDDLE,MIDDLE,2,6,3,172,0,9325,15708,22,0.8333333333333334,172,28.966666666666665,5.937859608745685,12,46326,68144,120,0.4166666666666667,0.2305118572434843,0.2012908517894918,0.759493670886076,0.0336762540072219,-0.0185259796916148,0.128822020870252,0.5832413651120323,0.0967585367238094,4.0,0.3544089783090953,NORMAL
NA1_5447788259,420,1914,1766780475261,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,True,Ekko,MIDDLE,MIDDLE,15,2,5,246,0,16876,26532,26,10.0,246,31.9,7.711598746081505,31,64293,100942,142,0.6451612903225806,0.2628440094311585,0.2624858071640769,0.8150470219435737,0.405091646270813,1.3248205982736885,1.503400898694641,0.8114576114985577,0.996224241500407,2.0,0.6382497120704735,NORMAL
NA1_5443742973,420,1631,1766357226356,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,False,Rengar,JUNGLE,JUNGLE,1,6,4,29,106,7654,9513,15,0.8333333333333334,135,27.183333333333337,4.9662783568362965,15,43144,68426,97,0.3333333333333333,0.1390261011896063,0.1774058965325421,0.551808706315144,-0.4769935289887836,-0.7322178955608805,-0.5722350815550195,-0.4415290713635673,-0.57382478133945,4.0,0.6528605311210589,"THROW? (high exp, low impact)"
NA1_5445815621,420,1314,1766555192233,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,100,True,Ekko,MIDDLE,MIDDLE,9,5,4,133,0,9789,16366,8,2.6,133,21.9,6.073059360730594,23,41543,61177,81,0.5652173913043478,0.2675188387792798,0.2356353657655922,0.365296803652968,0.4587937186234151,0.8548210794356998,0.2335965728061636,-1.0361412223426227,0.3718091463161838,2.0,0.2382912259852608,CLUTCH WIN (low exp)
NA1_5443620484,420,1558,1766347218560,,eodARsxRW0IKSrcQ1iLWQ1FeVMZ9xbFlSfoGupTEr_3oOb8niLV2Cf5qbo_o7rzzFCnI7iXhumNwTA,200,True,Amumu,JUNGLE,JUNGLE,3,1,9,26,152,10485,11575,27,12.0,178,25.966666666666665,6.854942233632863,27,54733,97051,130,0.4444444444444444,0.1192671894158741,0.1915663310982405,1.0397946084724006,-0.765551652943846,-0.1515265643029059,0.8328403117073819,1.3735061611857515,0.0321596462242028,5.0,0.7530963819304163,NORMAL
